cohort_id,path,relative_path,case_id,label,class_name,fold,cohort_name,prediction,confidence,correct,model,seed,predicted_class_name,logit_0_01_tumor,probability_0_01_tumor,logit_1_02_stroma,probability_1_02_stroma,logit_2_03_complex,probability_2_03_complex,logit_3_04_lympho,probability_3_04_lympho,logit_4_05_debris,probability_4_05_debris,logit_5_06_mucosa,probability_5_06_mucosa,logit_6_07_adipose,probability_6_07_adipose,logit_7_08_empty,probability_7_08_empty,all_models_correct,confidence_group,target_role,target_class,analysis_family
b37b8b23cb98ecbb,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/1695A_CRC-Prim-HE-09_003.tif_Row_151_Col_451.tif,05_DEBRIS/1695A_CRC-Prim-HE-09_003.tif_Row_151_Col_451.tif,CRC-Prim-HE-09,4,05_DEBRIS,8,repeat_calibration_16,4,0.9783593,True,UNI,89,05_DEBRIS,-2.0724368,0.0011642771,-1.2474412,0.0026567297,-0.48701316,0.0056832535,-0.8891346,0.003801527,4.6613398,0.9783593,-1.0232242,0.0033244786,-0.7855848,0.0042162756,-2.4550514,0.00079412514,True,middle,true_class,4,primary_jointly_correct_true_class
d345f3e6315b1134,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/100C2_CRC-Prim-HE-10_026.tif_Row_1651_Col_301.tif,08_EMPTY/100C2_CRC-Prim-HE-10_026.tif_Row_1651_Col_301.tif,CRC-Prim-HE-10,7,08_EMPTY,9,repeat_calibration_16,7,0.998416543006897,True,DINOv2,89,08_EMPTY,-3.1080634593963623,7.25780000720988e-06,-3.5867815017700195,4.496768269746099e-06,-3.8959975242614746,3.3007261208695127e-06,-2.3486931324005127,1.5509418517467566e-05,-1.0518419742584229,5.672974657500163e-05,-4.690469741821289,1.491333478043089e-06,2.219590663909912,0.0014947751769796,8.723785400390625,0.998416543006897,True,high,true_class,7,primary_jointly_correct_true_class
d345f3e6315b1134,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/100C2_CRC-Prim-HE-10_026.tif_Row_1651_Col_301.tif,08_EMPTY/100C2_CRC-Prim-HE-10_026.tif_Row_1651_Col_301.tif,CRC-Prim-HE-10,7,08_EMPTY,9,repeat_calibration_16,7,0.9923054575920104,True,ResNet18,89,08_EMPTY,-3.1178407669067383,1.6976473489194177e-05,-1.2550199031829834,0.000109360415081,-2.492793321609497,3.1717736419523135e-05,-2.9330286979675293,2.0422576199052852e-05,-1.4105416536331177,9.36091018957086e-05,-2.2213456630706787,4.160928074270487e-05,2.9569761753082275,0.0073808575980365,7.85811710357666,0.9923054575920104,True,middle,true_class,7,primary_jointly_correct_true_class
d345f3e6315b1134,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/08_EMPTY/100C2_CRC-Prim-HE-10_026.tif_Row_1651_Col_301.tif,08_EMPTY/100C2_CRC-Prim-HE-10_026.tif_Row_1651_Col_301.tif,CRC-Prim-HE-10,7,08_EMPTY,9,repeat_calibration_16,7,0.9976422,True,UNI,89,08_EMPTY,-2.1655126,6.759106e-05,-1.2023137,0.00017709307,-2.6756186,4.0583865e-05,-2.8187191,3.517269e-05,-1.5238996,0.00012839209,-2.7303905,3.8420774e-05,1.154943,0.0018704453,7.434161,0.9976422,True,high,true_class,7,primary_jointly_correct_true_class
d9b66e01e9e8bd36,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12360_CRC-Prim-HE-06_004.tif_Row_1_Col_1951.tif,07_ADIPOSE/12360_CRC-Prim-HE-06_004.tif_Row_1_Col_1951.tif,CRC-Prim-HE-06,6,07_ADIPOSE,5,repeat_calibration_16,6,0.983144760131836,True,DINOv2,89,07_ADIPOSE,-1.2413018941879272,0.000262525427388,-2.556362628936768,7.047706458251923e-05,-3.336841583251953,3.2291623938363045e-05,-2.2164595127105717,9.900696750264616e-05,2.39338493347168,0.0099470810964703,-5.707638263702393,3.016241862496827e-06,6.986862182617188,0.983144760131836,1.9587582349777224,0.0064407987520098,True,high,true_class,6,primary_jointly_correct_true_class
d9b66e01e9e8bd36,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12360_CRC-Prim-HE-06_004.tif_Row_1_Col_1951.tif,07_ADIPOSE/12360_CRC-Prim-HE-06_004.tif_Row_1_Col_1951.tif,CRC-Prim-HE-06,6,07_ADIPOSE,5,repeat_calibration_16,6,0.9992210865020752,True,ResNet18,89,07_ADIPOSE,-0.543402910232544,0.0001016533424262,-0.929472267627716,6.909615331096575e-05,-2.548736333847046,1.368409903079737e-05,-2.937446594238281,9.27687324292492e-06,-2.415161609649658,1.5639645425835624e-05,-1.2686587572097778,4.922060907119885e-05,8.649760246276855,0.9992210865020752,1.089452624320984,0.0005203094915486,True,middle,true_class,6,primary_jointly_correct_true_class
d9b66e01e9e8bd36,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12360_CRC-Prim-HE-06_004.tif_Row_1_Col_1951.tif,07_ADIPOSE/12360_CRC-Prim-HE-06_004.tif_Row_1_Col_1951.tif,CRC-Prim-HE-06,6,07_ADIPOSE,5,repeat_calibration_16,6,0.89759964,True,UNI,89,07_ADIPOSE,-2.719206,6.916592e-05,0.7720643,0.0022705523,-2.4590883,8.971391e-05,-2.4751499,8.8284454e-05,-0.020878164,0.0010274505,-1.8121796,0.00017132024,6.7517653,0.89759964,4.5439625,0.09868386,True,middle,true_class,6,primary_jointly_correct_true_class
eaf3ad0d094266c7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/6667_CRC-Prim-HE-01_025.tif_Row_1_Col_1.tif,05_DEBRIS/6667_CRC-Prim-HE-01_025.tif_Row_1_Col_1.tif,CRC-Prim-HE-01,4,05_DEBRIS,0,repeat_calibration_16,4,0.3947339057922363,True,DINOv2,89,05_DEBRIS,0.7163320779800415,0.1093525812029838,-0.9658634662628174,0.020335778594017,1.5560204982757568,0.2532218098640442,1.4105497598648071,0.2189393937587738,1.9999666213989256,0.3947339057922363,-2.888253688812256,0.0029742489568889,-5.703134536743164,0.0001781927712727,-5.3097734451293945,0.0002640734019223,True,low,true_class,4,primary_jointly_correct_true_class
eaf3ad0d094266c7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/6667_CRC-Prim-HE-01_025.tif_Row_1_Col_1.tif,05_DEBRIS/6667_CRC-Prim-HE-01_025.tif_Row_1_Col_1.tif,CRC-Prim-HE-01,4,05_DEBRIS,0,repeat_calibration_16,4,0.9977450370788574,True,ResNet18,89,05_DEBRIS,-0.4224533140659332,0.0003858108539134,0.291033536195755,0.0007874771254137,0.0242249816656112,0.0006030651857145,-0.5102705359458923,0.0003533750714268,7.435452461242676,0.9977450370788574,-4.127145290374756,9.4939596237964e-06,-2.663076639175415,4.10472639487125e-05,-2.0637598037719727,7.47418962419033e-05,True,middle,true_class,4,primary_jointly_correct_true_class
eaf3ad0d094266c7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/05_DEBRIS/6667_CRC-Prim-HE-01_025.tif_Row_1_Col_1.tif,05_DEBRIS/6667_CRC-Prim-HE-01_025.tif_Row_1_Col_1.tif,CRC-Prim-HE-01,4,05_DEBRIS,0,repeat_calibration_16,4,0.8293627,True,UNI,89,05_DEBRIS,-0.9883577,0.0056779925,2.2615106,0.14641805,-0.13396452,0.013342984,-2.18605,0.0017141295,3.9957023,0.8293627,-2.168531,0.0017444239,-2.695306,0.001030093,-3.0679176,0.0007096651,True,middle,true_class,4,primary_jointly_correct_true_class
fcb8ce7d834df3b9,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/2238_CRC-Prim-HE-05_030.tif_Row_301_Col_1051.tif,06_MUCOSA/2238_CRC-Prim-HE-05_030.tif_Row_301_Col_1051.tif,CRC-Prim-HE-05,5,06_MUCOSA,4,repeat_calibration_16,5,0.9888573884963988,True,DINOv2,89,06_MUCOSA,-1.917681097984314,0.0001274074893444,-0.1738319247961044,0.0007286833715625,-0.2668301463127136,0.0006639728089794,2.401994228363037,0.0095764808356761,-3.134981393814087,3.77162141376175e-05,7.039234161376953,0.9888573884963988,-4.686062812805176,7.996535714482889e-06,-7.935043811798096,3.1037561143421044e-07,True,high,true_class,5,primary_jointly_correct_true_class
fcb8ce7d834df3b9,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/2238_CRC-Prim-HE-05_030.tif_Row_301_Col_1051.tif,06_MUCOSA/2238_CRC-Prim-HE-05_030.tif_Row_301_Col_1051.tif,CRC-Prim-HE-05,5,06_MUCOSA,4,repeat_calibration_16,5,0.9897708892822266,True,ResNet18,89,06_MUCOSA,-2.68665623664856,0.0001309699873672,-0.9556319117546082,0.0007395137217827,0.4934487640857696,0.0031497338786721,0.7507822513580322,0.0040741078555583,-1.8605128526687624,0.0002991997462231,6.2436041831970215,0.9897708892822266,-0.4898652136325836,0.001178219099529,-1.0734236240386963,0.000657339580357,True,middle,true_class,5,primary_jointly_correct_true_class
fcb8ce7d834df3b9,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/06_MUCOSA/2238_CRC-Prim-HE-05_030.tif_Row_301_Col_1051.tif,06_MUCOSA/2238_CRC-Prim-HE-05_030.tif_Row_301_Col_1051.tif,CRC-Prim-HE-05,5,06_MUCOSA,4,repeat_calibration_16,5,0.97948015,True,UNI,89,06_MUCOSA,-1.0282958,0.0029741665,-1.3802576,0.0020917514,-0.46805853,0.005208025,-0.14405113,0.0072009163,-1.5810337,0.0017112526,4.7687626,0.97948015,-1.8856379,0.0012619039,-4.750012,7.195229e-05,True,middle,true_class,5,primary_jointly_correct_true_class
