cohort_id,case_id,class_name,true_class,fold,cohort_stratum,all_seeds_correct,any_seed_incorrect,pairwise_prediction_agreement,mean_predicted_class_spearman_same_prediction_a,mean_common_true_class_spearman_a,mean_predicted_class_spearman_same_prediction_b,mean_common_true_class_spearman_b,method_a,method_b
7ca80536dfde43c1,CRC-Prim-HE-06,03_COMPLEX,2,5,correct_high_confidence,True,False,1.0,0.5895836431293573,0.5895836431293573,0.822041878836658,0.822041878836658,intervention_activation_patch,gradient_attention_rollout
7cbabdfbfb2a3c84,CRC-Prim-HE-05,07_ADIPOSE,6,4,correct_high_confidence,True,False,1.0,0.801148930232289,0.801148930232289,0.9782840284363125,0.9782840284363125,intervention_activation_patch,gradient_attention_rollout
7ce759961c8e9f68,CRC-Prim-HE-10,08_EMPTY,7,9,correct_high_confidence,True,False,1.0,0.3831109817522024,0.3831109817522024,0.949682566245293,0.949682566245293,intervention_activation_patch,gradient_attention_rollout
7d7d0d051e9daf30,CRC-Prim-HE-05,04_LYMPHO,3,4,incorrect_any_model,False,True,1.0,0.7234556954479531,0.6691197760109051,0.930346192362146,0.9048550514830429,intervention_activation_patch,gradient_attention_rollout
7e936798bcb752be,CRC-Prim-HE-06,06_MUCOSA,5,5,correct_high_confidence,True,False,1.0,0.8337555991241519,0.8337555991241519,0.8295887111840704,0.8295887111840704,intervention_activation_patch,gradient_attention_rollout
7f22a2743f7024e1,CRC-Prim-HE-03,02_STROMA,1,2,correct_high_confidence,True,False,1.0,0.859988419710008,0.859988419710008,0.9516193097048794,0.9516193097048794,intervention_activation_patch,gradient_attention_rollout
7f279e0a733cbbf7,CRC-Prim-HE-03,06_MUCOSA,5,2,correct_high_confidence,True,False,1.0,0.8684961343451532,0.8684961343451532,0.8883229605782182,0.8883229605782182,intervention_activation_patch,gradient_attention_rollout
7fbe4f5d5ceb71bf,CRC-Prim-HE-07,04_LYMPHO,3,6,correct_low_confidence,True,False,1.0,0.7084498497693428,0.7084498497693428,0.8535848648974104,0.8535848648974104,intervention_activation_patch,gradient_attention_rollout
806387c8005ca838,CRC-Prim-HE-10,07_ADIPOSE,6,9,correct_low_confidence,True,False,1.0,0.8067623981042537,0.8067623981042537,0.9603124133943568,0.9603124133943568,intervention_activation_patch,gradient_attention_rollout
814b94faf369aee5,CRC-Prim-HE-06,07_ADIPOSE,6,5,correct_high_confidence,True,False,1.0,0.7149561074830184,0.7149561074830184,0.9548155172520656,0.9548155172520656,intervention_activation_patch,gradient_attention_rollout
815caeca3553b92b,CRC-Prim-HE-10,02_STROMA,1,9,correct_high_confidence,True,False,1.0,0.6978935698165684,0.6978935698165684,0.9139322171664449,0.9139322171664449,intervention_activation_patch,gradient_attention_rollout
81900f74ad505918,CRC-Prim-HE-01,04_LYMPHO,3,0,correct_low_confidence,True,False,1.0,0.8636143012394287,0.8636143012394287,0.9152441692543217,0.9152441692543217,intervention_activation_patch,gradient_attention_rollout
82816ea16f256d92,CRC-Prim-HE-02,04_LYMPHO,3,1,incorrect_any_model,False,True,1.0,0.5757585139722244,0.7328960294680024,0.825980320541597,0.8966447878123004,intervention_activation_patch,gradient_attention_rollout
843c606a796976eb,CRC-Prim-HE-01,01_TUMOR,0,0,incorrect_any_model,True,False,1.0,0.8055247833126747,0.8055247833126747,0.9310201779527378,0.9310201779527378,intervention_activation_patch,gradient_attention_rollout
84bd2dc0cefd68eb,CRC-Prim-HE-05,04_LYMPHO,3,4,correct_high_confidence,True,False,1.0,0.6772332157946467,0.6772332157946467,0.8857700674959557,0.8857700674959557,intervention_activation_patch,gradient_attention_rollout
84fc31312ad9e8f3,CRC-Prim-HE-06,07_ADIPOSE,6,5,correct_high_confidence,True,False,1.0,0.7189376186868551,0.7189376186868551,0.9588979290792199,0.9588979290792199,intervention_activation_patch,gradient_attention_rollout
861d7c478063ac75,CRC-Prim-HE-09,05_DEBRIS,4,8,correct_high_confidence,True,False,1.0,0.7188026629823079,0.7188026629823079,0.9617703189566862,0.9617703189566862,intervention_activation_patch,gradient_attention_rollout
866475f290a75feb,CRC-Prim-HE-05,07_ADIPOSE,6,4,incorrect_any_model,False,True,1.0,0.4210697397235919,0.4734194958101876,0.9673129738684492,0.9675253696428461,intervention_activation_patch,gradient_attention_rollout
869291ef3438d48f,CRC-Prim-HE-06,08_EMPTY,7,5,correct_high_confidence,True,False,1.0,0.4730851311836882,0.4730851311836882,0.9635823945613652,0.9635823945613652,intervention_activation_patch,gradient_attention_rollout
870de883a58ffe7c,CRC-Prim-HE-10,07_ADIPOSE,6,9,correct_high_confidence,True,False,1.0,0.74055339226009,0.74055339226009,0.9749088233497226,0.9749088233497226,intervention_activation_patch,gradient_attention_rollout
88a5c405121ef7a2,CRC-Prim-HE-06,08_EMPTY,7,5,incorrect_any_model,False,True,1.0,0.5303846141553413,0.5392356949227781,0.9073192958037046,0.9650881484964153,intervention_activation_patch,gradient_attention_rollout
8a2464a823867737,CRC-Prim-HE-10,08_EMPTY,7,9,correct_high_confidence,True,False,1.0,0.33477071366518857,0.33477071366518857,0.9596144150748938,0.9596144150748938,intervention_activation_patch,gradient_attention_rollout
8cc0a0c9abfb48a3,CRC-Prim-HE-05,03_COMPLEX,2,4,incorrect_any_model,False,True,1.0,0.8033106123648616,0.6824618762324791,0.9397354881038712,0.9176959113724886,intervention_activation_patch,gradient_attention_rollout
8e4a21d1b45b86e6,CRC-Prim-HE-01,01_TUMOR,0,0,correct_high_confidence,True,False,1.0,0.705989528636378,0.705989528636378,0.9089314091751521,0.9089314091751521,intervention_activation_patch,gradient_attention_rollout
8fc5ae04f95141e4,CRC-Prim-HE-08,01_TUMOR,0,7,correct_high_confidence,True,False,1.0,0.668715813089904,0.668715813089904,0.9274735545656505,0.9274735545656505,intervention_activation_patch,gradient_attention_rollout
90b23a2e7ea7c973,CRC-Prim-HE-07,07_ADIPOSE,6,6,correct_high_confidence,True,False,1.0,0.7983748324232689,0.7983748324232689,0.9712315466340123,0.9712315466340123,intervention_activation_patch,gradient_attention_rollout
927b994586001676,CRC-Prim-HE-09,03_COMPLEX,2,8,correct_high_confidence,True,False,1.0,0.7111059550255574,0.7111059550255574,0.9294392691347004,0.9294392691347004,intervention_activation_patch,gradient_attention_rollout
935e673920be3e3e,CRC-Prim-HE-10,08_EMPTY,7,9,correct_low_confidence,True,False,1.0,0.46580090833933385,0.46580090833933385,0.9805730648370244,0.9805730648370244,intervention_activation_patch,gradient_attention_rollout
93898025eabb7106,CRC-Prim-HE-01,03_COMPLEX,2,0,incorrect_any_model,True,False,1.0,0.7477386665783199,0.7477386665783199,0.9602714359204572,0.9602714359204572,intervention_activation_patch,gradient_attention_rollout
939e45072b1b09c4,CRC-Prim-HE-10,03_COMPLEX,2,9,correct_low_confidence,False,True,0.8,0.5882385778187641,0.5605810444576139,0.793181961057233,0.7849428856535454,intervention_activation_patch,gradient_attention_rollout
93eff4e2a3b4b436,CRC-Prim-HE-03,03_COMPLEX,2,2,correct_low_confidence,True,False,1.0,0.7568679167740944,0.7568679167740944,0.9362100086683118,0.9362100086683118,intervention_activation_patch,gradient_attention_rollout
95532c46afafeb7f,CRC-Prim-HE-06,08_EMPTY,7,5,correct_low_confidence,False,True,0.8,0.4932503990065962,0.5889478497079254,0.9242231944189885,0.9752463474000821,intervention_activation_patch,gradient_attention_rollout
96d8776a31418e3b,CRC-Prim-HE-05,01_TUMOR,0,4,incorrect_any_model,False,True,0.5333333333333333,0.7023777692895082,0.8122928242770774,0.9010943854308614,0.8981801503628916,intervention_activation_patch,gradient_attention_rollout
9a2e76ec406b510c,CRC-Prim-HE-07,03_COMPLEX,2,6,correct_low_confidence,True,False,1.0,0.6112890799779402,0.6112890799779402,0.8881447067959032,0.8881447067959032,intervention_activation_patch,gradient_attention_rollout
9c8680842b999b2a,CRC-Prim-HE-08,01_TUMOR,0,7,incorrect_any_model,False,True,1.0,0.7552784426975317,0.8663764051849149,0.933944312073391,0.9361876251216356,intervention_activation_patch,gradient_attention_rollout
9dd14a1d914dc864,CRC-Prim-HE-08,06_MUCOSA,5,7,incorrect_any_model,False,True,0.8,0.8371740040040352,0.8386607420168817,0.9768956287447951,0.9770774419360352,intervention_activation_patch,gradient_attention_rollout
9e2da9f9b3f082d8,CRC-Prim-HE-06,01_TUMOR,0,5,correct_high_confidence,True,False,1.0,0.629450761688265,0.629450761688265,0.8918734798357715,0.8918734798357715,intervention_activation_patch,gradient_attention_rollout
9e9a56b62253622a,CRC-Prim-HE-10,08_EMPTY,7,9,correct_high_confidence,True,False,1.0,0.40663573969963746,0.40663573969963746,0.9857571934149163,0.9857571934149163,intervention_activation_patch,gradient_attention_rollout
a06e84f10dd02759,CRC-Prim-HE-01,03_COMPLEX,2,0,correct_high_confidence,True,False,1.0,0.7996534675453983,0.7996534675453983,0.8974942292418728,0.8974942292418728,intervention_activation_patch,gradient_attention_rollout
a1d1a2794b06853a,CRC-Prim-HE-05,07_ADIPOSE,6,4,correct_low_confidence,True,False,1.0,0.6004771052296844,0.6004771052296844,0.9527837853871214,0.9527837853871214,intervention_activation_patch,gradient_attention_rollout
a23fbae33d4d8c78,CRC-Prim-HE-10,03_COMPLEX,2,9,incorrect_any_model,False,True,1.0,0.586958791993873,0.5952669965945957,0.8870417504500174,0.9059134886546055,intervention_activation_patch,gradient_attention_rollout
a3a71800248d10f3,CRC-Prim-HE-05,04_LYMPHO,3,4,correct_high_confidence,True,False,1.0,0.7253675817204526,0.7253675817204526,0.8726027690784762,0.8726027690784762,intervention_activation_patch,gradient_attention_rollout
a5b3a36e815bbd3c,CRC-Prim-HE-08,01_TUMOR,0,7,correct_low_confidence,True,False,1.0,0.8543652652622103,0.8543652652622103,0.9363534475354635,0.9363534475354635,intervention_activation_patch,gradient_attention_rollout
a601add377069399,CRC-Prim-HE-07,07_ADIPOSE,6,6,incorrect_any_model,True,False,1.0,0.8610372077020654,0.8610372077020654,0.9431549644457549,0.9431549644457549,intervention_activation_patch,gradient_attention_rollout
a620cbff5f573019,CRC-Prim-HE-06,08_EMPTY,7,5,incorrect_any_model,False,True,1.0,0.5557502958010204,0.5511138674986044,0.8854805689033391,0.9375834446755406,intervention_activation_patch,gradient_attention_rollout
a64aaa7bc517773b,CRC-Prim-HE-05,06_MUCOSA,5,4,incorrect_any_model,True,False,1.0,0.9317644969819875,0.9317644969819875,0.9596995929700788,0.9596995929700788,intervention_activation_patch,gradient_attention_rollout
a9d9432c0d68ed0a,CRC-Prim-HE-01,01_TUMOR,0,0,correct_low_confidence,True,False,1.0,0.7705824891376534,0.7705824891376534,0.9749198734550443,0.9749198734550443,intervention_activation_patch,gradient_attention_rollout
aa43907cd4b2becd,CRC-Prim-HE-07,04_LYMPHO,3,6,correct_high_confidence,True,False,1.0,0.6939291425764582,0.6939291425764582,0.9033503246411153,0.9033503246411153,intervention_activation_patch,gradient_attention_rollout
aa66053db10c2521,CRC-Prim-HE-07,01_TUMOR,0,6,correct_high_confidence,True,False,1.0,0.7609999485417427,0.7609999485417427,0.8568303374974877,0.8568303374974877,intervention_activation_patch,gradient_attention_rollout
aacf4d181a79611d,CRC-Prim-HE-10,05_DEBRIS,4,9,correct_high_confidence,True,False,1.0,0.5177476943265689,0.5177476943265689,0.9542724329091266,0.9542724329091266,intervention_activation_patch,gradient_attention_rollout
abb6eb6a3d2f19a4,CRC-Prim-HE-10,07_ADIPOSE,6,9,correct_high_confidence,True,False,1.0,0.7985669914288902,0.7985669914288902,0.9769885452554055,0.9769885452554055,intervention_activation_patch,gradient_attention_rollout
abd0b36c016589ac,CRC-Prim-HE-05,03_COMPLEX,2,4,correct_high_confidence,True,False,1.0,0.692143862478484,0.692143862478484,0.9119486524272602,0.9119486524272602,intervention_activation_patch,gradient_attention_rollout
ac296c08e234f433,CRC-Prim-HE-07,01_TUMOR,0,6,correct_high_confidence,True,False,1.0,0.7587661253934608,0.7587661253934608,0.8958129486338334,0.8958129486338334,intervention_activation_patch,gradient_attention_rollout
ac9d7a94992179c6,CRC-Prim-HE-08,05_DEBRIS,4,7,incorrect_any_model,False,True,1.0,0.8234662959029381,0.7360034487314807,0.9611474755202096,0.9749698822650237,intervention_activation_patch,gradient_attention_rollout
ada7eec7a05126f2,CRC-Prim-HE-01,05_DEBRIS,4,0,correct_high_confidence,True,False,1.0,0.7690179765254971,0.7690179765254971,0.9471626109769693,0.9471626109769693,intervention_activation_patch,gradient_attention_rollout
ae0cd82e37b56657,CRC-Prim-HE-08,06_MUCOSA,5,7,correct_low_confidence,True,False,1.0,0.8763106019251931,0.8763106019251931,0.8674506574724125,0.8674506574724125,intervention_activation_patch,gradient_attention_rollout
b01434a09d10e513,CRC-Prim-HE-09,02_STROMA,1,8,correct_low_confidence,True,False,1.0,0.7736033165131811,0.7736033165131811,0.9287391103779792,0.9287391103779792,intervention_activation_patch,gradient_attention_rollout
b07b2e18ddf8934d,CRC-Prim-HE-10,08_EMPTY,7,9,incorrect_any_model,False,True,0.37777777777777777,0.5472387394843028,0.42614693615273475,0.9589733902151257,0.9618081797342133,intervention_activation_patch,gradient_attention_rollout
b37b8b23cb98ecbb,CRC-Prim-HE-09,05_DEBRIS,4,8,correct_high_confidence,True,False,1.0,0.5742059865682999,0.5742059865682999,0.9670241127819084,0.9670241127819084,intervention_activation_patch,gradient_attention_rollout
b3c6abe8bd8cb7b2,CRC-Prim-HE-01,03_COMPLEX,2,0,correct_high_confidence,True,False,1.0,0.7848885878888932,0.7848885878888932,0.9267122660596192,0.9267122660596192,intervention_activation_patch,gradient_attention_rollout
b3f186984df05412,CRC-Prim-HE-06,08_EMPTY,7,5,correct_high_confidence,True,False,1.0,0.43919220694668337,0.43919220694668337,0.9592065174371194,0.9592065174371194,intervention_activation_patch,gradient_attention_rollout
b413d9d06b6eb228,CRC-Prim-HE-04,05_DEBRIS,4,3,correct_low_confidence,True,False,1.0,0.7312753189488944,0.7312753189488944,0.9612276596177973,0.9612276596177973,intervention_activation_patch,gradient_attention_rollout
b5d9d54cd96b2071,CRC-Prim-HE-06,05_DEBRIS,4,5,correct_low_confidence,True,False,1.0,0.6013954747066803,0.6013954747066803,0.9214189114406663,0.9214189114406663,intervention_activation_patch,gradient_attention_rollout
b5fa391f8923fea2,CRC-Prim-HE-06,08_EMPTY,7,5,incorrect_any_model,False,True,1.0,0.5023260342015957,0.5458266508143491,0.9060099999911457,0.9616658033771885,intervention_activation_patch,gradient_attention_rollout
b6916aa2102e4088,CRC-Prim-HE-02,06_MUCOSA,5,1,correct_high_confidence,True,False,1.0,0.8485944358791779,0.8485944358791779,0.7557240342447015,0.7557240342447015,intervention_activation_patch,gradient_attention_rollout
b6929d2700ed7f2f,CRC-Prim-HE-03,06_MUCOSA,5,2,incorrect_any_model,True,False,1.0,0.8849403973227719,0.8849403973227719,0.9218984576780079,0.9218984576780079,intervention_activation_patch,gradient_attention_rollout
b72b7a1e6a090000,CRC-Prim-HE-09,06_MUCOSA,5,8,correct_high_confidence,True,False,1.0,0.8819399232642564,0.8819399232642564,0.8678794511426855,0.8678794511426855,intervention_activation_patch,gradient_attention_rollout
b80fd6a4428f6c65,CRC-Prim-HE-07,02_STROMA,1,6,correct_high_confidence,True,False,1.0,0.6414950291319721,0.6414950291319721,0.9454896887819297,0.9454896887819297,intervention_activation_patch,gradient_attention_rollout
b847124aee457744,CRC-Prim-HE-03,06_MUCOSA,5,2,correct_low_confidence,True,False,1.0,0.8482563080752894,0.8482563080752894,0.9634969687471501,0.9634969687471501,intervention_activation_patch,gradient_attention_rollout
bab8ffa3672fe863,CRC-Prim-HE-10,05_DEBRIS,4,9,correct_high_confidence,True,False,1.0,0.526086916670774,0.526086916670774,0.9576839404250573,0.9576839404250573,intervention_activation_patch,gradient_attention_rollout
bb29249aa49ee525,CRC-Prim-HE-08,03_COMPLEX,2,7,correct_low_confidence,False,True,0.4666666666666667,0.7677184801731178,0.7512857504515273,0.9448982248112052,0.9439203613242776,intervention_activation_patch,gradient_attention_rollout
bbd0df7cb2f1d6d1,CRC-Prim-HE-05,05_DEBRIS,4,4,incorrect_any_model,False,True,1.0,0.5903460545899748,0.6527642367813601,0.9657381213581359,0.9861841099839648,intervention_activation_patch,gradient_attention_rollout
bbe13df2388dd5ee,CRC-Prim-HE-01,02_STROMA,1,0,incorrect_any_model,False,True,0.5333333333333333,0.7017158832686388,0.820461843040285,0.94598185232703,0.9648010582600869,intervention_activation_patch,gradient_attention_rollout
bc29578cecf0ffb3,CRC-Prim-HE-04,07_ADIPOSE,6,3,correct_low_confidence,True,False,1.0,0.9234635450470701,0.9234635450470701,0.9671000822559923,0.9671000822559923,intervention_activation_patch,gradient_attention_rollout
be3c49989d24922b,CRC-Prim-HE-06,08_EMPTY,7,5,correct_high_confidence,True,False,1.0,0.2719185261519563,0.2719185261519563,0.9500409509111465,0.9500409509111465,intervention_activation_patch,gradient_attention_rollout
bf44465971ef3179,CRC-Prim-HE-05,06_MUCOSA,5,4,correct_high_confidence,True,False,1.0,0.7731087301722059,0.7731087301722059,0.9109839994829119,0.9109839994829119,intervention_activation_patch,gradient_attention_rollout
c18fc3e2973f0de1,CRC-Prim-HE-05,05_DEBRIS,4,4,correct_high_confidence,True,False,1.0,0.6115177629293125,0.6115177629293125,0.9546763992594305,0.9546763992594305,intervention_activation_patch,gradient_attention_rollout
c39937219f52008c,CRC-Prim-HE-06,08_EMPTY,7,5,incorrect_any_model,False,True,0.5333333333333333,0.5432770090963607,0.589120817479153,0.9441526083295483,0.9699525323600742,intervention_activation_patch,gradient_attention_rollout
c425783b974cd07c,CRC-Prim-HE-06,07_ADIPOSE,6,5,incorrect_any_model,False,True,0.6444444444444445,0.4031831826328515,0.4080703099791051,0.9554899302892603,0.9511561615404981,intervention_activation_patch,gradient_attention_rollout
c4d1fe65995b26f9,CRC-Prim-HE-07,07_ADIPOSE,6,6,correct_high_confidence,True,False,1.0,0.7690691751596328,0.7690691751596328,0.9737046452057331,0.9737046452057331,intervention_activation_patch,gradient_attention_rollout
c64f85e88acdea4b,CRC-Prim-HE-10,01_TUMOR,0,9,correct_low_confidence,True,False,1.0,0.7597279535929911,0.7597279535929911,0.8181691710915786,0.8181691710915786,intervention_activation_patch,gradient_attention_rollout
c67fc5a94d0afbcd,CRC-Prim-HE-04,01_TUMOR,0,3,correct_low_confidence,True,False,1.0,0.8741563892874573,0.8741563892874573,0.9170645324379917,0.9170645324379917,intervention_activation_patch,gradient_attention_rollout
c68a986b4dae0cf4,CRC-Prim-HE-06,05_DEBRIS,4,5,correct_high_confidence,True,False,1.0,0.42710274578474433,0.42710274578474433,0.8700267132754443,0.8700267132754443,intervention_activation_patch,gradient_attention_rollout
c6a6ff38756c5203,CRC-Prim-HE-06,02_STROMA,1,5,correct_low_confidence,False,True,0.4666666666666667,0.5947312208312193,0.5620903654543012,0.9398163147671074,0.9651612846101606,intervention_activation_patch,gradient_attention_rollout
c86af546496edae6,CRC-Prim-HE-09,06_MUCOSA,5,8,incorrect_any_model,False,True,0.5333333333333333,0.8314318875524277,0.7289501552639195,0.949433350067868,0.9403752608683719,intervention_activation_patch,gradient_attention_rollout
c8912e73a087a123,CRC-Prim-HE-06,01_TUMOR,0,5,incorrect_any_model,False,True,0.8,0.6330803689483221,0.6047648835994747,0.9112256851198113,0.9076441405665481,intervention_activation_patch,gradient_attention_rollout
c9f61cfb5f9527d7,CRC-Prim-HE-05,06_MUCOSA,5,4,incorrect_any_model,True,False,1.0,0.8718007884969294,0.8718007884969294,0.9236162178004094,0.9236162178004094,intervention_activation_patch,gradient_attention_rollout
cafa43bacc3757d3,CRC-Prim-HE-08,03_COMPLEX,2,7,correct_high_confidence,True,False,1.0,0.8895597760529573,0.8895597760529573,0.9293142825267555,0.9293142825267555,intervention_activation_patch,gradient_attention_rollout
cb86458124384107,CRC-Prim-HE-06,05_DEBRIS,4,5,correct_low_confidence,False,True,0.6444444444444445,0.7525937677339796,0.7389320386079964,0.9558512203707372,0.9496379054029526,intervention_activation_patch,gradient_attention_rollout
cc4eeddb30209290,CRC-Prim-HE-08,06_MUCOSA,5,7,correct_high_confidence,True,False,1.0,0.9275048042303752,0.9275048042303752,0.8787333108435358,0.8787333108435358,intervention_activation_patch,gradient_attention_rollout
cebeb9d4928b4548,CRC-Prim-HE-04,01_TUMOR,0,3,incorrect_any_model,False,True,1.0,0.8909296551944418,0.8735375596998998,0.9535246382817086,0.9533402573576614,intervention_activation_patch,gradient_attention_rollout
cf0939767237c80d,CRC-Prim-HE-09,05_DEBRIS,4,8,correct_high_confidence,True,False,1.0,0.5135944239369086,0.5135944239369086,0.944421299432177,0.944421299432177,intervention_activation_patch,gradient_attention_rollout
d1c51024cb1d7ffe,CRC-Prim-HE-08,04_LYMPHO,3,7,correct_high_confidence,True,False,1.0,0.8043219985526916,0.8043219985526916,0.9004143966580516,0.9004143966580516,intervention_activation_patch,gradient_attention_rollout
d1efa060416e2952,CRC-Prim-HE-05,05_DEBRIS,4,4,correct_high_confidence,True,False,1.0,0.7277938511358186,0.7277938511358186,0.9472013217625982,0.9472013217625982,intervention_activation_patch,gradient_attention_rollout
d207bd7fcb29255f,CRC-Prim-HE-03,03_COMPLEX,2,2,correct_high_confidence,True,False,1.0,0.7935615358637023,0.7935615358637023,0.9165623547349436,0.9165623547349436,intervention_activation_patch,gradient_attention_rollout
d214abefe7c1dfaf,CRC-Prim-HE-03,07_ADIPOSE,6,2,incorrect_any_model,False,True,1.0,0.7758854157635032,0.7552568148158357,0.9767413699828493,0.9681316733383449,intervention_activation_patch,gradient_attention_rollout
d2cd5399d5294aee,CRC-Prim-HE-09,01_TUMOR,0,8,correct_high_confidence,True,False,1.0,0.6349825003654395,0.6349825003654395,0.8893662038549641,0.8893662038549641,intervention_activation_patch,gradient_attention_rollout
d345f3e6315b1134,CRC-Prim-HE-10,08_EMPTY,7,9,correct_high_confidence,True,False,1.0,0.3418831321821404,0.3418831321821404,0.9542011738966055,0.9542011738966055,intervention_activation_patch,gradient_attention_rollout
d35041c32ee958d6,CRC-Prim-HE-06,08_EMPTY,7,5,correct_low_confidence,False,True,0.5333333333333333,0.394797910105335,0.38874001374490724,0.9442289762449297,0.9333912401352576,intervention_activation_patch,gradient_attention_rollout
d3bbf2f08cac9ae7,CRC-Prim-HE-10,01_TUMOR,0,9,correct_high_confidence,True,False,1.0,0.4708952315644008,0.4708952315644008,0.8956793202768548,0.8956793202768548,intervention_activation_patch,gradient_attention_rollout
d49629b83cdc32c9,CRC-Prim-HE-01,02_STROMA,1,0,correct_high_confidence,True,False,1.0,0.8790263547558379,0.8790263547558379,0.9629250195457593,0.9629250195457593,intervention_activation_patch,gradient_attention_rollout
d63f1676f784f23d,CRC-Prim-HE-06,05_DEBRIS,4,5,correct_high_confidence,True,False,1.0,0.5499456404562187,0.5499456404562187,0.8696708077998869,0.8696708077998869,intervention_activation_patch,gradient_attention_rollout
d6c94cfaf1e9cd3d,CRC-Prim-HE-03,07_ADIPOSE,6,2,correct_high_confidence,True,False,1.0,0.8450537951934259,0.8450537951934259,0.9818549478883055,0.9818549478883055,intervention_activation_patch,gradient_attention_rollout
d80f16cbdb8857f7,CRC-Prim-HE-06,07_ADIPOSE,6,5,correct_low_confidence,True,False,1.0,0.42506937493659547,0.42506937493659547,0.9420612873549785,0.9420612873549785,intervention_activation_patch,gradient_attention_rollout
d9b66e01e9e8bd36,CRC-Prim-HE-06,07_ADIPOSE,6,5,correct_low_confidence,False,True,0.8,0.5378357742686233,0.5404689912726744,0.9483151688372862,0.9467676759627448,intervention_activation_patch,gradient_attention_rollout
d9dd2006e13c0d70,CRC-Prim-HE-05,01_TUMOR,0,4,correct_low_confidence,False,True,0.6444444444444445,0.7339136652553168,0.7444671175115434,0.9087442476755073,0.9051976047480036,intervention_activation_patch,gradient_attention_rollout
dc6b94ff2715424a,CRC-Prim-HE-04,05_DEBRIS,4,3,incorrect_any_model,True,False,1.0,0.6922245321427595,0.6922245321427595,0.94467162681811,0.94467162681811,intervention_activation_patch,gradient_attention_rollout
dcde425cdf686b04,CRC-Prim-HE-04,03_COMPLEX,2,3,incorrect_any_model,True,False,1.0,0.8989245428986687,0.8989245428986687,0.9625175114950315,0.9625175114950315,intervention_activation_patch,gradient_attention_rollout
de23c47aa96416d1,CRC-Prim-HE-02,04_LYMPHO,3,1,correct_high_confidence,True,False,1.0,0.582234305845267,0.582234305845267,0.8846989510368772,0.8846989510368772,intervention_activation_patch,gradient_attention_rollout
dfaa8ec92189e348,CRC-Prim-HE-09,01_TUMOR,0,8,correct_high_confidence,True,False,1.0,0.6618866654968477,0.6618866654968477,0.8962743967820109,0.8962743967820109,intervention_activation_patch,gradient_attention_rollout
e278af829a6b9784,CRC-Prim-HE-05,06_MUCOSA,5,4,correct_high_confidence,True,False,1.0,0.8122928317844434,0.8122928317844434,0.8869854019962796,0.8869854019962796,intervention_activation_patch,gradient_attention_rollout
e282c13c35afa98c,CRC-Prim-HE-08,03_COMPLEX,2,7,incorrect_any_model,False,True,1.0,0.8889763782905288,0.8143293231065896,0.95711160163662,0.9603213384794241,intervention_activation_patch,gradient_attention_rollout
e3197911686a7651,CRC-Prim-HE-06,08_EMPTY,7,5,incorrect_any_model,False,True,0.5333333333333333,0.6133544324964881,0.6514758336876606,0.9469044431517238,0.9685242708302897,intervention_activation_patch,gradient_attention_rollout
e32905663da3594c,CRC-Prim-HE-02,05_DEBRIS,4,1,incorrect_any_model,False,True,0.6444444444444445,0.632197276445346,0.6642279018468809,0.9203835148622728,0.9223748872189772,intervention_activation_patch,gradient_attention_rollout
e3d076db3e655665,CRC-Prim-HE-04,07_ADIPOSE,6,3,incorrect_any_model,False,True,1.0,0.8964852395546719,0.6127086261442363,0.9451319770391561,0.9218960493217202,intervention_activation_patch,gradient_attention_rollout
e3d399728802ed6d,CRC-Prim-HE-07,02_STROMA,1,6,correct_high_confidence,True,False,1.0,0.7418745150329236,0.7418745150329236,0.9464880587143097,0.9464880587143097,intervention_activation_patch,gradient_attention_rollout
e421b114e1846ee3,CRC-Prim-HE-06,06_MUCOSA,5,5,correct_high_confidence,True,False,1.0,0.8137663717336019,0.8137663717336019,0.873184210037002,0.873184210037002,intervention_activation_patch,gradient_attention_rollout
e52a13055817c38e,CRC-Prim-HE-09,06_MUCOSA,5,8,incorrect_any_model,False,True,1.0,0.7970715587192141,0.865558890243352,0.8475828514407194,0.9292358338623751,intervention_activation_patch,gradient_attention_rollout
ea872201a8997191,CRC-Prim-HE-07,06_MUCOSA,5,6,correct_low_confidence,True,False,1.0,0.8103735260739172,0.8103735260739172,0.92767426272865,0.92767426272865,intervention_activation_patch,gradient_attention_rollout
eaf3ad0d094266c7,CRC-Prim-HE-01,05_DEBRIS,4,0,correct_low_confidence,True,False,1.0,0.7082988031392312,0.7082988031392312,0.9330213095260232,0.9330213095260232,intervention_activation_patch,gradient_attention_rollout
eafad45d1660d58c,CRC-Prim-HE-07,02_STROMA,1,6,correct_low_confidence,False,True,0.4444444444444444,0.7707146627110235,0.789878220666619,0.9137388934488282,0.9457537225485014,intervention_activation_patch,gradient_attention_rollout
ebec86a33e09599f,CRC-Prim-HE-06,06_MUCOSA,5,5,correct_low_confidence,True,False,1.0,0.7649251356901967,0.7649251356901967,0.8691208171411215,0.8691208171411215,intervention_activation_patch,gradient_attention_rollout
ec3369696704a466,CRC-Prim-HE-01,06_MUCOSA,5,0,incorrect_any_model,True,False,1.0,0.8841430619478877,0.8841430619478877,0.9081353744152875,0.9081353744152875,intervention_activation_patch,gradient_attention_rollout
ec9ec0e66c7d3b7d,CRC-Prim-HE-06,08_EMPTY,7,5,correct_low_confidence,False,True,0.5333333333333333,0.4509285674421986,0.39350848595923943,0.9699458385462737,0.9718861591232877,intervention_activation_patch,gradient_attention_rollout
