cohort_id,path,relative_path,case_id,label,class_name,fold,uni_prediction,uni_predicted_class_name,uni_confidence,uni_correct,cnn_prediction,cnn_predicted_class_name,cnn_confidence,cnn_correct,joint_confidence,both_correct,either_incorrect,cohort_stratum,reference_seed,selection_seed,selected_without_attribution
bbe13df2388dd5ee,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13EB7_CRC-Prim-HE-01_012.tif_Row_301_Col_451.tif,02_STROMA/13EB7_CRC-Prim-HE-01_012.tif_Row_301_Col_451.tif,CRC-Prim-HE-01,1,02_STROMA,0,2,03_COMPLEX,0.6910245,False,4,05_DEBRIS,0.8959571,False,0.79349077,False,True,incorrect_any_model,41,2027,True
1d514ba294e8641b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/107BD_CRC-Prim-HE-02_015.tif_Row_451_Col_1.tif,02_STROMA/107BD_CRC-Prim-HE-02_015.tif_Row_451_Col_1.tif,CRC-Prim-HE-02,1,02_STROMA,1,4,05_DEBRIS,0.8991849,False,4,05_DEBRIS,0.8341561,False,0.8666705,False,True,incorrect_any_model,41,2027,True
13605a3e685f4114,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12164_CRC-Prim-HE-03_003.tif_Row_901_Col_301.tif,02_STROMA/12164_CRC-Prim-HE-03_003.tif_Row_901_Col_301.tif,CRC-Prim-HE-03,1,02_STROMA,2,2,03_COMPLEX,0.9842747,False,4,05_DEBRIS,0.92230326,False,0.953289,False,True,incorrect_any_model,41,2027,True
1d9ef80c2277cb86,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12FA4_CRC-Prim-HE-04_013.tif_Row_1351_Col_1.tif,02_STROMA/12FA4_CRC-Prim-HE-04_013.tif_Row_1351_Col_1.tif,CRC-Prim-HE-04,1,02_STROMA,3,4,05_DEBRIS,0.91773707,False,4,05_DEBRIS,0.9824368,False,0.95008695,False,True,incorrect_any_model,41,2027,True
114823381141834d,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/12148_CRC-Prim-HE-05_002b.tif_Row_1501_Col_451.tif,02_STROMA/12148_CRC-Prim-HE-05_002b.tif_Row_1501_Col_451.tif,CRC-Prim-HE-05,1,02_STROMA,4,1,02_STROMA,0.9945416,True,2,03_COMPLEX,0.9545187,False,0.9745301,False,True,incorrect_any_model,41,2027,True
274ca0978c294e96,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13EE5_CRC-Prim-HE-06_034.tif_Row_751_Col_151.tif,02_STROMA/13EE5_CRC-Prim-HE-06_034.tif_Row_751_Col_151.tif,CRC-Prim-HE-06,1,02_STROMA,5,4,05_DEBRIS,0.5447608,False,4,05_DEBRIS,0.87788165,False,0.71132123,False,True,incorrect_any_model,41,2027,True
1badba67a72ab5b8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13702_CRC-Prim-HE-07_009.tif_Row_1_Col_1.tif,02_STROMA/13702_CRC-Prim-HE-07_009.tif_Row_1_Col_1.tif,CRC-Prim-HE-07,1,02_STROMA,6,2,03_COMPLEX,0.9948549,False,2,03_COMPLEX,0.8251993,False,0.91002715,False,True,incorrect_any_model,41,2027,True
fc3ee06e34231d86,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/1393C_CRC-Prim-HE-08_002.tif_Row_1_Col_301.tif,02_STROMA/1393C_CRC-Prim-HE-08_002.tif_Row_1_Col_301.tif,CRC-Prim-HE-08,1,02_STROMA,7,1,02_STROMA,0.99929464,True,2,03_COMPLEX,0.69617116,False,0.8477329,False,True,incorrect_any_model,41,2027,True
09ada73a877f5a27,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/13E36_CRC-Prim-HE-09_017.tif_Row_151_Col_601.tif,02_STROMA/13E36_CRC-Prim-HE-09_017.tif_Row_151_Col_601.tif,CRC-Prim-HE-09,1,02_STROMA,8,2,03_COMPLEX,0.8490453,False,2,03_COMPLEX,0.83272773,False,0.8408865,False,True,incorrect_any_model,41,2027,True
6478ba2ccbc35e68,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/02_STROMA/10C30_CRC-Prim-HE-10_019.tif_Row_301_Col_1201.tif,02_STROMA/10C30_CRC-Prim-HE-10_019.tif_Row_301_Col_1201.tif,CRC-Prim-HE-10,1,02_STROMA,9,4,05_DEBRIS,0.57112706,False,4,05_DEBRIS,0.64653504,False,0.60883105,False,True,incorrect_any_model,41,2027,True
a06e84f10dd02759,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/16812_CRC-Prim-HE-01_035.tif_Row_1_Col_451.tif,03_COMPLEX/16812_CRC-Prim-HE-01_035.tif_Row_1_Col_451.tif,CRC-Prim-HE-01,2,03_COMPLEX,0,2,03_COMPLEX,0.9925966,True,2,03_COMPLEX,0.9671545,True,0.97987556,True,False,correct_high_confidence,41,2027,True
b3c6abe8bd8cb7b2,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/17D7C_CRC-Prim-HE-01_014.tif_Row_451_Col_151.tif,03_COMPLEX/17D7C_CRC-Prim-HE-01_014.tif_Row_451_Col_151.tif,CRC-Prim-HE-01,2,03_COMPLEX,0,2,03_COMPLEX,0.99377114,True,2,03_COMPLEX,0.9587942,True,0.97628266,True,False,correct_high_confidence,41,2027,True
18374116b0bc583b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/13EB7_CRC-Prim-HE-03_025.tif_Row_151_Col_751.tif,03_COMPLEX/13EB7_CRC-Prim-HE-03_025.tif_Row_151_Col_751.tif,CRC-Prim-HE-03,2,03_COMPLEX,2,2,03_COMPLEX,0.9994325,True,2,03_COMPLEX,0.92769986,True,0.9635662,True,False,correct_high_confidence,41,2027,True
d207bd7fcb29255f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/72FB_CRC-Prim-HE-03_025.tif_Row_1_Col_601.tif,03_COMPLEX/72FB_CRC-Prim-HE-03_025.tif_Row_1_Col_601.tif,CRC-Prim-HE-03,2,03_COMPLEX,2,2,03_COMPLEX,0.99309254,True,2,03_COMPLEX,0.91473925,True,0.9539159,True,False,correct_high_confidence,41,2027,True
f176697eddd3b13e,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/13F8A_CRC-Prim-HE-04_018.tif_Row_1_Col_151.tif,03_COMPLEX/13F8A_CRC-Prim-HE-04_018.tif_Row_1_Col_151.tif,CRC-Prim-HE-04,2,03_COMPLEX,3,2,03_COMPLEX,0.7509791,True,2,03_COMPLEX,0.7484035,True,0.7496913,True,False,correct_high_confidence,41,2027,True
f116d2a126d269ac,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/180C5_CRC-Prim-HE-05_021.tif_Row_1_Col_301.tif,03_COMPLEX/180C5_CRC-Prim-HE-05_021.tif_Row_1_Col_301.tif,CRC-Prim-HE-05,2,03_COMPLEX,4,2,03_COMPLEX,0.95279473,True,2,03_COMPLEX,0.9314493,True,0.942122,True,False,correct_high_confidence,41,2027,True
abd0b36c016589ac,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/42D8_CRC-Prim-HE-05_020.tif_Row_1_Col_1.tif,03_COMPLEX/42D8_CRC-Prim-HE-05_020.tif_Row_1_Col_1.tif,CRC-Prim-HE-05,2,03_COMPLEX,4,2,03_COMPLEX,0.9342467,True,2,03_COMPLEX,0.92081225,True,0.92752945,True,False,correct_high_confidence,41,2027,True
7ca80536dfde43c1,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/11B13_CRC-Prim-HE-06_007.tif_Row_1_Col_451.tif,03_COMPLEX/11B13_CRC-Prim-HE-06_007.tif_Row_1_Col_451.tif,CRC-Prim-HE-06,2,03_COMPLEX,5,2,03_COMPLEX,0.88642895,True,2,03_COMPLEX,0.87495315,True,0.88069105,True,False,correct_high_confidence,41,2027,True
23322506a3beae96,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/15860_CRC-Prim-HE-06_030.tif_Row_151_Col_751.tif,03_COMPLEX/15860_CRC-Prim-HE-06_030.tif_Row_151_Col_751.tif,CRC-Prim-HE-06,2,03_COMPLEX,5,2,03_COMPLEX,0.80642354,True,2,03_COMPLEX,0.9105957,True,0.85850966,True,False,correct_high_confidence,41,2027,True
15a838224d91aacd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/11996_CRC-Prim-HE-07_013.tif_Row_1_Col_301.tif,03_COMPLEX/11996_CRC-Prim-HE-07_013.tif_Row_1_Col_301.tif,CRC-Prim-HE-07,2,03_COMPLEX,6,2,03_COMPLEX,0.9893003,True,2,03_COMPLEX,0.8674364,True,0.92836833,True,False,correct_high_confidence,41,2027,True
5d411163bd5b888a,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/62B0_CRC-Prim-HE-07_019.tif_Row_901_Col_1.tif,03_COMPLEX/62B0_CRC-Prim-HE-07_019.tif_Row_901_Col_1.tif,CRC-Prim-HE-07,2,03_COMPLEX,6,2,03_COMPLEX,0.99747497,True,2,03_COMPLEX,0.87986606,True,0.9386705,True,False,correct_high_confidence,41,2027,True
f9cb360943db7c9f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/15E3B_CRC-Prim-HE-08_005.tif_Row_751_Col_1.tif,03_COMPLEX/15E3B_CRC-Prim-HE-08_005.tif_Row_751_Col_1.tif,CRC-Prim-HE-08,2,03_COMPLEX,7,2,03_COMPLEX,0.994626,True,2,03_COMPLEX,0.98672825,True,0.9906771,True,False,correct_high_confidence,41,2027,True
cafa43bacc3757d3,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/5C8E_CRC-Prim-HE-08_005.tif_Row_901_Col_1.tif,03_COMPLEX/5C8E_CRC-Prim-HE-08_005.tif_Row_901_Col_1.tif,CRC-Prim-HE-08,2,03_COMPLEX,7,2,03_COMPLEX,0.9663648,True,2,03_COMPLEX,0.9705432,True,0.968454,True,False,correct_high_confidence,41,2027,True
3f6fb6ab1f062c93,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/12FCD_CRC-Prim-HE-09_015.tif_Row_151_Col_301.tif,03_COMPLEX/12FCD_CRC-Prim-HE-09_015.tif_Row_151_Col_301.tif,CRC-Prim-HE-09,2,03_COMPLEX,8,2,03_COMPLEX,0.8955591,True,2,03_COMPLEX,0.9402693,True,0.91791415,True,False,correct_high_confidence,41,2027,True
927b994586001676,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/18548_CRC-Prim-HE-09_030.tif_Row_301_Col_151.tif,03_COMPLEX/18548_CRC-Prim-HE-09_030.tif_Row_301_Col_151.tif,CRC-Prim-HE-09,2,03_COMPLEX,8,2,03_COMPLEX,0.88789177,True,2,03_COMPLEX,0.9388943,True,0.913393,True,False,correct_high_confidence,41,2027,True
ee35c00ac13a5f3e,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/38A0_CRC-Prim-HE-10_025.tif_Row_451_Col_151.tif,03_COMPLEX/38A0_CRC-Prim-HE-10_025.tif_Row_451_Col_151.tif,CRC-Prim-HE-10,2,03_COMPLEX,9,2,03_COMPLEX,0.8514416,True,2,03_COMPLEX,0.8904966,True,0.8709691,True,False,correct_high_confidence,41,2027,True
645c14ff0bce5563,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/17D73_CRC-Prim-HE-01_034.tif_Row_451_Col_301.tif,03_COMPLEX/17D73_CRC-Prim-HE-01_034.tif_Row_451_Col_301.tif,CRC-Prim-HE-01,2,03_COMPLEX,0,2,03_COMPLEX,0.6435535,True,2,03_COMPLEX,0.383053,True,0.5133033,True,False,correct_low_confidence,41,2027,True
93eff4e2a3b4b436,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/27A5_CRC-Prim-HE-03_002.tif_Row_301_Col_1801.tif,03_COMPLEX/27A5_CRC-Prim-HE-03_002.tif_Row_301_Col_1801.tif,CRC-Prim-HE-03,2,03_COMPLEX,2,2,03_COMPLEX,0.78183615,True,2,03_COMPLEX,0.5423386,True,0.6620874,True,False,correct_low_confidence,41,2027,True
73c86c58e897369e,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/1045D_CRC-Prim-HE-05_012.tif_Row_1_Col_1.tif,03_COMPLEX/1045D_CRC-Prim-HE-05_012.tif_Row_1_Col_1.tif,CRC-Prim-HE-05,2,03_COMPLEX,4,2,03_COMPLEX,0.5824197,True,2,03_COMPLEX,0.5618125,True,0.57211614,True,False,correct_low_confidence,41,2027,True
7a31e1bbcfbef273,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/3DD8_CRC-Prim-HE-06_006.tif_Row_151_Col_751.tif,03_COMPLEX/3DD8_CRC-Prim-HE-06_006.tif_Row_151_Col_751.tif,CRC-Prim-HE-06,2,03_COMPLEX,5,2,03_COMPLEX,0.52754754,True,2,03_COMPLEX,0.48433498,True,0.5059413,True,False,correct_low_confidence,41,2027,True
9a2e76ec406b510c,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/17810_CRC-Prim-HE-07_011.tif_Row_151_Col_151.tif,03_COMPLEX/17810_CRC-Prim-HE-07_011.tif_Row_151_Col_151.tif,CRC-Prim-HE-07,2,03_COMPLEX,6,2,03_COMPLEX,0.5986192,True,2,03_COMPLEX,0.72946036,True,0.6640398,True,False,correct_low_confidence,41,2027,True
bb29249aa49ee525,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/1277_CRC-Prim-HE-08_006.tif_Row_1051_Col_1.tif,03_COMPLEX/1277_CRC-Prim-HE-08_006.tif_Row_1051_Col_1.tif,CRC-Prim-HE-08,2,03_COMPLEX,7,2,03_COMPLEX,0.53255653,True,2,03_COMPLEX,0.7129696,True,0.62276304,True,False,correct_low_confidence,41,2027,True
312072231220d986,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/18D6_CRC-Prim-HE-09_016.tif_Row_1_Col_751.tif,03_COMPLEX/18D6_CRC-Prim-HE-09_016.tif_Row_1_Col_751.tif,CRC-Prim-HE-09,2,03_COMPLEX,8,2,03_COMPLEX,0.52826315,True,2,03_COMPLEX,0.57439226,True,0.5513277,True,False,correct_low_confidence,41,2027,True
939e45072b1b09c4,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/149D7_CRC-Prim-HE-10_012.tif_Row_1_Col_1.tif,03_COMPLEX/149D7_CRC-Prim-HE-10_012.tif_Row_1_Col_1.tif,CRC-Prim-HE-10,2,03_COMPLEX,9,2,03_COMPLEX,0.4178852,True,2,03_COMPLEX,0.58214563,True,0.50001544,True,False,correct_low_confidence,41,2027,True
93898025eabb7106,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/1687D_CRC-Prim-HE-01_037.tif_Row_151_Col_1.tif,03_COMPLEX/1687D_CRC-Prim-HE-01_037.tif_Row_151_Col_1.tif,CRC-Prim-HE-01,2,03_COMPLEX,0,2,03_COMPLEX,0.97570115,True,4,05_DEBRIS,0.90695775,False,0.9413295,False,True,incorrect_any_model,41,2027,True
3ead2e85ebb55c2b,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/6214_CRC-Prim-HE-02_006.tif_Row_151_Col_1.tif,03_COMPLEX/6214_CRC-Prim-HE-02_006.tif_Row_151_Col_1.tif,CRC-Prim-HE-02,2,03_COMPLEX,1,0,01_TUMOR,0.8097322,False,5,06_MUCOSA,0.93936235,False,0.87454724,False,True,incorrect_any_model,41,2027,True
4aad1550b23a673f,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/698F_CRC-Prim-HE-03_026.tif_Row_601_Col_151.tif,03_COMPLEX/698F_CRC-Prim-HE-03_026.tif_Row_601_Col_151.tif,CRC-Prim-HE-03,2,03_COMPLEX,2,1,02_STROMA,0.9881493,False,1,02_STROMA,0.9114768,False,0.949813,False,True,incorrect_any_model,41,2027,True
dcde425cdf686b04,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/16709_CRC-Prim-HE-04_018.tif_Row_301_Col_151.tif,03_COMPLEX/16709_CRC-Prim-HE-04_018.tif_Row_301_Col_151.tif,CRC-Prim-HE-04,2,03_COMPLEX,3,2,03_COMPLEX,0.90861547,True,3,04_LYMPHO,0.5373341,False,0.7229748,False,True,incorrect_any_model,41,2027,True
8cc0a0c9abfb48a3,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/11953_CRC-Prim-HE-05_009a.tif_Row_151_Col_601.tif,03_COMPLEX/11953_CRC-Prim-HE-05_009a.tif_Row_151_Col_601.tif,CRC-Prim-HE-05,2,03_COMPLEX,4,1,02_STROMA,0.988108,False,1,02_STROMA,0.9655551,False,0.97683156,False,True,incorrect_any_model,41,2027,True
061bb79d23160ee1,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/659E_CRC-Prim-HE-06_028.tif_Row_151_Col_601.tif,03_COMPLEX/659E_CRC-Prim-HE-06_028.tif_Row_151_Col_601.tif,CRC-Prim-HE-06,2,03_COMPLEX,5,1,02_STROMA,0.80672663,False,1,02_STROMA,0.94811,False,0.8774183,False,True,incorrect_any_model,41,2027,True
f21424bf76115acd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/1BFF_CRC-Prim-HE-07_005.tif_Row_1_Col_301.tif,03_COMPLEX/1BFF_CRC-Prim-HE-07_005.tif_Row_1_Col_301.tif,CRC-Prim-HE-07,2,03_COMPLEX,6,1,02_STROMA,0.86567974,False,1,02_STROMA,0.96438605,False,0.91503286,False,True,incorrect_any_model,41,2027,True
e282c13c35afa98c,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/17E0D_CRC-Prim-HE-08_006.tif_Row_601_Col_1.tif,03_COMPLEX/17E0D_CRC-Prim-HE-08_006.tif_Row_601_Col_1.tif,CRC-Prim-HE-08,2,03_COMPLEX,7,1,02_STROMA,0.94926584,False,2,03_COMPLEX,0.84228987,True,0.8957778,False,True,incorrect_any_model,41,2027,True
00fdaf01f42318eb,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/10BA2_CRC-Prim-HE-09_028.tif_Row_1_Col_151.tif,03_COMPLEX/10BA2_CRC-Prim-HE-09_028.tif_Row_1_Col_151.tif,CRC-Prim-HE-09,2,03_COMPLEX,8,3,04_LYMPHO,0.8137642,False,3,04_LYMPHO,0.80514836,False,0.8094563,False,True,incorrect_any_model,41,2027,True
a23fbae33d4d8c78,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/03_COMPLEX/5EB_CRC-Prim-HE-10_030.tif_Row_151_Col_1.tif,03_COMPLEX/5EB_CRC-Prim-HE-10_030.tif_Row_151_Col_1.tif,CRC-Prim-HE-10,2,03_COMPLEX,9,1,02_STROMA,0.48634958,False,4,05_DEBRIS,0.4029164,False,0.444633,False,True,incorrect_any_model,41,2027,True
f3690d3f5927eebc,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/387F_CRC-Prim-HE-01b.tif_Row_151_Col_151.tif,04_LYMPHO/387F_CRC-Prim-HE-01b.tif_Row_151_Col_151.tif,CRC-Prim-HE-01,3,04_LYMPHO,0,3,04_LYMPHO,0.996029,True,3,04_LYMPHO,0.9742921,True,0.9851606,True,False,correct_high_confidence,41,2027,True
05ec55e971259ba8,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/8D82_CRC-Prim-HE-01_005.tif_Row_301_Col_601.tif,04_LYMPHO/8D82_CRC-Prim-HE-01_005.tif_Row_301_Col_601.tif,CRC-Prim-HE-01,3,04_LYMPHO,0,3,04_LYMPHO,0.9945312,True,3,04_LYMPHO,0.96720105,True,0.98086613,True,False,correct_high_confidence,41,2027,True
de23c47aa96416d1,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/105DB_CRC-Prim-HE-02_copy.tif_Row_1_Col_601.tif,04_LYMPHO/105DB_CRC-Prim-HE-02_copy.tif_Row_1_Col_601.tif,CRC-Prim-HE-02,3,04_LYMPHO,1,3,04_LYMPHO,0.99451363,True,3,04_LYMPHO,0.9998331,True,0.99717337,True,False,correct_high_confidence,41,2027,True
4e1415b68afd1584,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/1121D_CRC-Prim-HE-02.tif_Row_151_Col_151.tif,04_LYMPHO/1121D_CRC-Prim-HE-02.tif_Row_151_Col_151.tif,CRC-Prim-HE-02,3,04_LYMPHO,1,3,04_LYMPHO,0.99345785,True,3,04_LYMPHO,0.99963725,True,0.9965476,True,False,correct_high_confidence,41,2027,True
67161ff392b6a2aa,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/10B84_CRC-Prim-HE-04_031.tif_Row_151_Col_451.tif,04_LYMPHO/10B84_CRC-Prim-HE-04_031.tif_Row_151_Col_451.tif,CRC-Prim-HE-04,3,04_LYMPHO,3,3,04_LYMPHO,0.99770075,True,3,04_LYMPHO,0.9999385,True,0.9988196,True,False,correct_high_confidence,41,2027,True
4bb5d08e6fc0f323,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/1FD7_CRC-Prim-HE-04_031.tif_Row_301_Col_1.tif,04_LYMPHO/1FD7_CRC-Prim-HE-04_031.tif_Row_301_Col_1.tif,CRC-Prim-HE-04,3,04_LYMPHO,3,3,04_LYMPHO,0.9986462,True,3,04_LYMPHO,0.99998844,True,0.9993173,True,False,correct_high_confidence,41,2027,True
84bd2dc0cefd68eb,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/1030C_CRC-Prim-HE-05_010.tif_Row_1051_Col_151.tif,04_LYMPHO/1030C_CRC-Prim-HE-05_010.tif_Row_1051_Col_151.tif,CRC-Prim-HE-05,3,04_LYMPHO,4,3,04_LYMPHO,0.99889696,True,3,04_LYMPHO,0.9462647,True,0.9725808,True,False,correct_high_confidence,41,2027,True
a3a71800248d10f3,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/114D_CRC-Prim-HE-05_003.tif_Row_451_Col_751.tif,04_LYMPHO/114D_CRC-Prim-HE-05_003.tif_Row_451_Col_751.tif,CRC-Prim-HE-05,3,04_LYMPHO,4,3,04_LYMPHO,0.9820176,True,3,04_LYMPHO,0.96456605,True,0.9732918,True,False,correct_high_confidence,41,2027,True
10614386a7d0aba7,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/16837_CRC-Prim-HE-06.tif_Row_301_Col_451.tif,04_LYMPHO/16837_CRC-Prim-HE-06.tif_Row_301_Col_451.tif,CRC-Prim-HE-06,3,04_LYMPHO,5,3,04_LYMPHO,0.9956554,True,3,04_LYMPHO,0.9967782,True,0.9962168,True,False,correct_high_confidence,41,2027,True
f805172f1b7a7abe,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/6B57_CRC-Prim-HE-06.tif_Row_151_Col_451.tif,04_LYMPHO/6B57_CRC-Prim-HE-06.tif_Row_151_Col_451.tif,CRC-Prim-HE-06,3,04_LYMPHO,5,3,04_LYMPHO,0.99606556,True,3,04_LYMPHO,0.9969277,True,0.9964966,True,False,correct_high_confidence,41,2027,True
aa43907cd4b2becd,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/CCDE_CRC-Prim-HE-07_003.tif_Row_151_Col_1.tif,04_LYMPHO/CCDE_CRC-Prim-HE-07_003.tif_Row_151_Col_1.tif,CRC-Prim-HE-07,3,04_LYMPHO,6,3,04_LYMPHO,0.96491456,True,3,04_LYMPHO,0.94170886,True,0.9533117,True,False,correct_high_confidence,41,2027,True
d1c51024cb1d7ffe,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/119C5_CRC-Prim-HE-08_011.tif_Row_301_Col_151.tif,04_LYMPHO/119C5_CRC-Prim-HE-08_011.tif_Row_301_Col_151.tif,CRC-Prim-HE-08,3,04_LYMPHO,7,3,04_LYMPHO,0.99985313,True,3,04_LYMPHO,0.9983381,True,0.9990956,True,False,correct_high_confidence,41,2027,True
0563036f6d233d97,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/58BD_CRC-Prim-HE-08_011.tif_Row_301_Col_1.tif,04_LYMPHO/58BD_CRC-Prim-HE-08_011.tif_Row_301_Col_1.tif,CRC-Prim-HE-08,3,04_LYMPHO,7,3,04_LYMPHO,0.9997862,True,3,04_LYMPHO,0.9987571,True,0.99927163,True,False,correct_high_confidence,41,2027,True
3ca77c8ff28c6a38,Colorectal Histology MNIST/Kather_texture_2016_image_tiles_5000/Kather_texture_2016_image_tiles_5000/04_LYMPHO/12102_CRC-Prim-HE-09_013.tif_Row_1_Col_151.tif,04_LYMPHO/12102_CRC-Prim-HE-09_013.tif_Row_1_Col_151.tif,CRC-Prim-HE-09,3,04_LYMPHO,8,3,04_LYMPHO,0.99803716,True,3,04_LYMPHO,0.9853817,True,0.9917095,True,False,correct_high_confidence,41,2027,True
